indexCode,indexName,indexNameEn,查看地址
000937,800公用,800 Utilities,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000937
000938,中证民企,CSI POEs,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000938
000940,财富大盘,Wealth Large,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000940
000941,新能源,CN New Energy,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000941
000942,内地消费,CN Consumer,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000942
000943,新基建50,New Infrastructure 50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000943
000944,内地资源,CN Resource,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000944
000945,内地运输,CN Transportation,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000945
000947,内地银行,CN Banks,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000947
000948,内地地产,CN Real Estate,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000948
000949,中证农业,CSI Agriculture,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000949
000950,300基建,300 Infrastructure,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000950
000951,300银行,300 Banks,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000951
000952,300地产,CSI 300 Real Estate,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000952
000953,中证地企,CSI L SOEs,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000953
000954,地企100,CSI L SOEs 100,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000954
000955,中证国企,CSI SOEs,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000955
000956,国企200,CSI SOEs 200,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000956
000957,300运输,300 Trans,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000957
000958,创业成长,Innovative & Growing,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000958
000959,银河99,Galaxy 99,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000959
000961,中证上游,CSI Upstream,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000961
000962,中证中游,CSI Midstream,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000962
000963,中证下游,CSI Downstream,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000963
000964,中证新兴,CSI Emerging,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000964
000965,基本200,CSI RAFI 200,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000965
000966,基本400,CSI RAFI 400,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000966
000967,基本600,CSI RAFI 600,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000967
000968,300周期,CSI 300 Cyclical,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000968
000969,300非周,CSI 300 non-Cyclical,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000969
000970,ESG 40,ESG 40,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000970
000971,等权90,CSI EW 90,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000971
000972,300沪市,300 SSE,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000972
000975,钱江30,QianJiang 30,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000975
000977,内地低碳,Mainland L-C Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000977
000978,医药100,Health Care 100,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000978
000979,大宗商品,CSI Commodity,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000979
000980,中证超大,CSI Mega-Cap,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000980
000981,300分层,CSI 300 SEW,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000981
000984,300等权,CSI 300 Equal Weight,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000984
000985,中证全指,CSI All Share,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000985
000988,全指工业,All Share Indu,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000988
000990,全指消费,All Share Cons Stap,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000990
000994,全指通信,All Share Communication Services,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000994
000995,全指公用,All Share Utilities,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000995
000998,中证TMT,CSI TMT Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=000998
899002,三板做市,NEEQ MARKET MAKING,https://www.csindex.com.cn/#/indices/family/detail?indexCode=899002
899003,创新成指,NEEQ ICI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=899003
899050,北证50,BSE 50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=899050
899601,北证专精特新,BSE SRDI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=899601
930050,中证A50,CSI A50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930050
930598,稀土产业,CSI Rare Earth Industry,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930598
930599,中证高装,CSI High-End Equipment,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930599
930601,中证软件,CSI Software & Services,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930601
930606,中证钢铁,CSI Steel,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930606
930608,中证基建,CSI Infrastructure,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930608
930614,环保50,CSI Environmental Protection50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930614
930620,CSSW丝路,CSSW One Belt and One Road,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930620
930621,CSSW高铁,CSSW High-Speed Railway,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930621
930622,CSSW白酒,CSSW Liquor,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930622
930625,SHS互联网,SHS Internet,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930625
930629,CSSW健康,CSSW Emerging Health Industry,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930629
930632,CS稀金属,CSI Rare Metals,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930632
930633,中证旅游,CSI Tourism,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930633
930640,CSWD重组,CSWD Asset Reorganization,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930640
930641,中证中药,CSI Traditional Chin Med,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930641
930648,CS智消费,CSI Intelligent Consumer,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930648
930651,CS计算机,CSI Computer,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930651
930652,CS电子,CSI Electronics,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930652
930653,CS食品饮,CSI Food & Beverage,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930653
930660,CSSW体育,CSSW Sport,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930660
930661,CSSW互金,CSSW Internet Finance,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930661
930662,CS现代农,CSI Modern Agriculture,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930662
930697,家用电器,All Share Household Appliances,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930697
930701,CS京津冀,Jing-Jin-Ji's Development,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930701
930703,福建50,Fujian 50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930703
930707,中证畜牧,CSI Livestock Breeding,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930707
930708,中证有色,CSI Nonferrous Metal,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930708
930709,香港证券,HK Securities,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930709
930712,CS物联网,CS Internet of Things,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930712
930713,CS人工智,CS AI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930713
930715,CS朝阳88,CSI Suntime 88,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930715
930716,CS物流,CSI Modern Logistics,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930716
930717,SHS中国教育,SHS China Education,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930717
930719,CS精准医,CS Precision Medicine,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930719
930720,CS互医疗,CS Internet Health Care,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930720
930721,CS智汽车,CSI IV,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930721
930723,沪港深F100,CSI RAFI SHS 100,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930723
930725,CS车联网,CSI Internet of Vehicle,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930725
930726,CS生医,CSI Bio-medicine,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930726
930734,360互联+,360 Internet plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930734
930738,四川国改,Sichuan SOEs Reform,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930738
930740,300红利低波,CSI 300 Dividend LV,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930740
930743,中证生科,CSI Biotechnology,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930743
930746,港中小企,HK Middle-Small Corporations,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930746
930758,凤凰50,Phoenix Action 50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930758
930766,民企高装主题,Private Enterprise High-End Equipment Theme,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930766
930767,沪深300优选,CSI 300 Select,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930767
930772,A100两倍,A100 L2XI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930772
930773,A100反向,A100 INI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930773
930774,A100反两,A100 IN2XI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930774
930776,CS增持,Holding-Increase & Buy-Back,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930776
930777,CS定增,Private Placement Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930777
930781,中证影视,CSI Film & TV,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930781
930782,500SNLV,CS 500 Sec-Neu Low-vol,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930782
930790,CS娱乐TI,CSI Entertainment,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930790
930791,CS医药TI,Health Care Thematic Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930791
930792,HK银行,HK Bank,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930792
930820,CS高端制,CSI High-End Manufacturing,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930820
930821,中证VR,CSI VR,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930821
930838,CS高股息,CSI High Dividend Yield,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930838
930846,300SNLV,CS 300 Sector Neutral Low-vol,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930846
930850,智能制造,CSI IM,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930850
930851,云计算,Cloud Computing,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930851
930852,量子通信,Quantum Communication,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930852
930875,空天军工,Aerospace Defense,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930875
930882,CS珠三角,Zhujiang Delta Coastal Area,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930882
930901,动漫游戏,ACG Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930901
930902,中证数据,CSI Big Data,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930902
930903,中证A股,China A,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930903
930910,农牧渔,"All Share Agri,Husba &Fishery",https://www.csindex.com.cn/#/indices/family/detail?indexCode=930910
930914,港股通高股息,HK Connect HDY,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930914
930917,SHS高股息,CSI SHS HDY,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930917
930927,CR基石,CSCR Bedrock Economy,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930927
930928,CR新动能,CSCR New Economic Engine,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930928
930930,港股综合,HK Connect Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930930
930931,港股通50,HK Connect 50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930931
930937,稳健成长,Sustaining Growth,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930937
930938,500成长估值,CSI 500 Profit(E) Growth,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930938
930939,500质量成长,CSI 500 Quality Growth,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930939
930949,价值回报,Return-based Value,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930949
930955,红利低波100,Dividend Low Volatility100,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930955
930965,港股通医药C,HKC Health Care Comp,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930965
930986,金融科技,CSI Fintech,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930986
930987,安徽发展,Anhui Development,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930987
930997,新能源车,New Energy Vehicles,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930997
930999,SHS大湾区,SHS Greater Bay Area,https://www.csindex.com.cn/#/indices/family/detail?indexCode=930999
931000,大湾区,Greater Bay Area,https://www.csindex.com.cn/#/indices/family/detail?indexCode=931000
931008,汽车指数,All Share Automobiles,https://www.csindex.com.cn/#/indices/family/detail?indexCode=931008
931009,建筑材料,All Share Building Materials,https://www.csindex.com.cn/#/indices/family/detail?indexCode=931009
931023,北京50,Beijing 50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=931023
931024,港股通非银,HKC Financials(ex Banks),https://www.csindex.com.cn/#/indices/family/detail?indexCode=931024
931025,港股通地产,HKC Real Estate,https://www.csindex.com.cn/#/indices/family/detail?indexCode=931025
931026,港股通 TMT,HKC TMT,https://www.csindex.com.cn/#/indices/family/detail?indexCode=931026
931027,港股通大消费,HKC Comp-Consumption,https://www.csindex.com.cn/#/indices/family/detail?indexCode=931027
